TRAP_DATE,GENUS,SPECIES,TYPE,GENDER,RURAL NORTH WEST,RURAL NORTH EAST,RURAL SOUTH EAST,RIVER VALLEY EAST,RIVER VALLEY WEST,RESIDENTIAL NORTH,RURAL SOUTH WEST,LAGOON,GOLF COURSE,INDUSTRIAL PARK,RESIDENTIAL SOUTH,TOTAL
June 23 2015,Aedes,,,Female,,2,1,,,,,,,,,3
June 23 2015,Aedes,,Black legs,Female,,,,,,1,,,,,,1
June 23 2015,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,,Banded legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,excrucians,Banded legs,Female,2,,,,,,,,,,,2
June 23 2015,Aedes,fitchii,Banded legs,Female,,,,1,,,,,,,,1
June 23 2015,Aedes,flavescens,Banded legs,Female,17,,3,,,,,,,,,20
June 23 2015,Aedes,increpitus,Banded legs,Female,1,,,,,,,,,,,1
June 23 2015,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
June 23 2015,Aedes,vexans,Banded legs,Female,,2,,1,,,,,,,1,4
June 23 2015,Culex,,,Female,,,,,,,,,,,,0
June 23 2015,Culex,tarsalis,,Female,,,,,,,,,,,,0
June 23 2015,Culex,territans,,Female,1,,,,,,,,,,,1
June 23 2015,Culiseta,,,Female,,,,,,,,,,,,0
June 23 2015,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
June 23 2015,Culiseta,impatiens,,Female,,,,,,,,,,,,0
June 23 2015,Culiseta,incidens,,Female,,1,,,,,,,,,,1
June 23 2015,Culiseta,inornata,,Female,1,2,5,1,1,1,,,1,,,12
June 23 2015,Culiseta,minnesotae,,Female,,,1,,,,,,,,,1
June 23 2015,Culiseta,morsitans,,Female,,,,,,,,,,,,0
June 23 2015,Mansonia,perturbans,,Female,1,,,,8,,,,,,,9
June 23 2015,Anopheles,earlei,,Female,,,,2,,,,,,,,2
June 23 2015,,,Unknown,Female,,,,,,,,,,,,0
June 23 2015,,,,Male,7,5,3,11,3,4,,,2,,,35
July 02 2015,Aedes,,,Female,,1,1,,,3,,,,,,5
July 02 2015,Aedes,,Black legs,Female,3,3,,,,1,,,2,,,9
July 02 2015,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,,Banded legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,euedes,Banded legs,Female,2,1,,,,,,,2,,,5
July 02 2015,Aedes,excrucians,Banded legs,Female,4,3,1,1,2,,1,,1,,,13
July 02 2015,Aedes,fitchii,Banded legs,Female,2,2,,,2,,1,,1,,,8
July 02 2015,Aedes,flavescens,Banded legs,Female,11,4,10,,,,1,,2,,,28
July 02 2015,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
July 02 2015,Aedes,vexans,Banded legs,Female,3,9,,9,,,,,,,,21
July 02 2015,Culex,,,Female,,,,,,,,,,,,0
July 02 2015,Culex,tarsalis,,Female,,,,,,,,,,,,0
July 02 2015,Culex,territans,,Female,4,,,,2,,,,2,,,8
July 02 2015,Culiseta,,,Female,,,,,,,,,,,,0
July 02 2015,Culiseta,alaskensis,,Female,2,,,,,,1,,,,,3
July 02 2015,Culiseta,impatiens,,Female,,,2,,,,,,,,,2
July 02 2015,Culiseta,incidens,,Female,,,,1,,,,,,,,1
July 02 2015,Culiseta,inornata,,Female,1,5,10,,4,,,,7,,,27
July 02 2015,Culiseta,minnesotae,,Female,,,3,,,,,,,,,3
July 02 2015,Culiseta,morsitans,,Female,,,,,,,,,,,,0
July 02 2015,Mansonia,perturbans,,Female,18,6,1,2,21,,3,,1,,,52
July 02 2015,Anopheles,earlei,,Female,4,2,,5,,,,,,,,11
July 02 2015,,,Unknown,Female,2,,,,,,,,,,,2
July 02 2015,,,,Male,28,10,6,25,5,10,1,,21,,1,107
July 07 2015,Aedes,,,Female,1,,,,,,,,,,,1
July 07 2015,Aedes,,Black legs,Female,1,1,,,,,,,,,,2
July 07 2015,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,,Banded legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,excrucians,Banded legs,Female,,1,,1,,,,,,,,2
July 07 2015,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,flavescens,Banded legs,Female,2,,2,,,,,,,,,4
July 07 2015,Aedes,increpitus,Banded legs,Female,,,,,,,,,1,,,1
July 07 2015,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
July 07 2015,Aedes,vexans,Banded legs,Female,2,6,,4,3,1,,,2,,,18
July 07 2015,Culex,,,Female,,,,,,,,,,,,0
July 07 2015,Culex,tarsalis,,Female,,,,,,,,,,,,0
July 07 2015,Culex,territans,,Female,1,1,,,,,,,,,,2
July 07 2015,Culiseta,,,Female,,,,,,,,,,,,0
July 07 2015,Culiseta,alaskensis,,Female,,,,,,,,,1,,,1
July 07 2015,Culiseta,impatiens,,Female,,,,,,,,,,,,0
July 07 2015,Culiseta,incidens,,Female,,,,,,,1,,,,,1
July 07 2015,Culiseta,inornata,,Female,5,,10,,3,1,1,,5,,,25
July 07 2015,Culiseta,minnesotae,,Female,,,3,,,,,,2,,,5
July 07 2015,Culiseta,morsitans,,Female,,,,,,,,,,,,0
July 07 2015,Mansonia,perturbans,,Female,5,3,,1,5,,,,5,,,19
July 07 2015,Anopheles,earlei,,Female,6,1,1,8,,,,,2,,,18
July 07 2015,,,Unknown,Female,1,,,,,,,,,,,1
July 07 2015,,,,Male,13,2,5,39,2,2,,,19,,1,83
July 14 2015,Aedes,,,Female,,,,,,,,,,,,0
July 14 2015,Aedes,,Black legs,Female,2,,,,,,1,,2,,,5
July 14 2015,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,,Banded legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,dorsalis,Banded legs,Female,1,,,,,,,,,,,1
July 14 2015,Aedes,euedes,Banded legs,Female,3,,,,,,2,,,,,5
July 14 2015,Aedes,excrucians,Banded legs,Female,1,1,,,,2,,,,,,4
July 14 2015,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,flavescens,Banded legs,Female,2,,,,,,,,,,,2
July 14 2015,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
July 14 2015,Aedes,vexans,Banded legs,Female,2,6,1,5,2,,1,,1,,1,19
July 14 2015,Culex,,,Female,,,,,,,,,,,,0
July 14 2015,Culex,tarsalis,,Female,,,,,,,,,,,,0
July 14 2015,Culex,territans,,Female,1,,,1,,,2,,1,,,5
July 14 2015,Culiseta,,,Female,,,,,,,,,,,,0
July 14 2015,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
July 14 2015,Culiseta,impatiens,,Female,,,1,,,,,,,,,1
July 14 2015,Culiseta,incidens,,Female,,,1,,,,,,,,,1
July 14 2015,Culiseta,inornata,,Female,2,5,5,2,1,,4,,2,,,21
July 14 2015,Culiseta,minnesotae,,Female,,,2,,,,,,,,,2
July 14 2015,Culiseta,morsitans,,Female,,,,,,,1,,3,,,4
July 14 2015,Mansonia,perturbans,,Female,11,3,1,,3,1,7,,,,,26
July 14 2015,Anopheles,earlei,,Female,3,1,,10,,,1,,2,,,17
July 14 2015,,,Unknown,Female,,,,,,,,,,,,0
July 14 2015,,,,Male,9,6,1,26,2,3,6,,16,,,69
July 28 2015,Aedes,,,Female,,,,,,,,,,,,0
July 28 2015,Aedes,,Black legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,,Banded legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,excrucians,Banded legs,Female,1,1,,,,,,,2,,,4
July 28 2015,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,flavescens,Banded legs,Female,,,2,,,,,,,,,2
July 28 2015,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
July 28 2015,Aedes,vexans,Banded legs,Female,1,2,,,,,,,,,,3
July 28 2015,Culex,,,Female,,,,,,,,,,,,0
July 28 2015,Culex,tarsalis,,Female,,,1,,,,,,,,,1
July 28 2015,Culex,territans,,Female,1,1,1,,,,,,3,,,6
July 28 2015,Culiseta,,,Female,,,,,,,,,,,,0
July 28 2015,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
July 28 2015,Culiseta,impatiens,,Female,,,,,,,,,1,,,1
July 28 2015,Culiseta,incidens,,Female,,,,,,,,,1,,,1
July 28 2015,Culiseta,inornata,,Female,2,8,12,1,1,,,,14,,,38
July 28 2015,Culiseta,minnesotae,,Female,,,1,,,,,,,,,1
July 28 2015,Culiseta,morsitans,,Female,,,1,,1,,,,,,,2
July 28 2015,Mansonia,perturbans,,Female,1,,,,,,,,,,,1
July 28 2015,Anopheles,earlei,,Female,4,2,,3,,,,,6,,,15
July 28 2015,,,Unknown,Female,,,,,,,,,,,,0
July 28 2015,,,,Male,9,5,4,8,1,1,,,23,,2,53
August 04 2015,Aedes,,,Female,1,,,,,,,,,,,1
August 04 2015,Aedes,,Black legs,Female,,,,,,,,,1,,,1
August 04 2015,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,,Banded legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,dorsalis,Banded legs,Female,,1,,,,,,,1,,,2
August 04 2015,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,flavescens,Banded legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
August 04 2015,Aedes,vexans,Banded legs,Female,8,114,8,33,8,16,,,105,,9,301
August 04 2015,Culex,,,Female,,,,,,,,,,,,0
August 04 2015,Culex,tarsalis,,Female,,,,,,,,,,,,0
August 04 2015,Culex,territans,,Female,2,,,1,,,,,5,,,8
August 04 2015,Culiseta,,,Female,,,,,,,,,,,,0
August 04 2015,Culiseta,alaskensis,,Female,,,1,,,,,,,,,1
August 04 2015,Culiseta,impatiens,,Female,,,,,,,,,,,,0
August 04 2015,Culiseta,incidens,,Female,,,,,,,,,,,,0
August 04 2015,Culiseta,inornata,,Female,3,16,4,1,2,,2,,22,,2,52
August 04 2015,Culiseta,minnesotae,,Female,,1,,,,,,,1,,,2
August 04 2015,Culiseta,morsitans,,Female,,,,,1,,,,1,,,2
August 04 2015,Mansonia,perturbans,,Female,1,1,,,,,,,1,,,3
August 04 2015,Anopheles,earlei,,Female,3,,,1,2,,,,4,,,10
August 04 2015,,,Unknown,Female,,,,,,,,,,,,0
August 04 2015,,,,Male,7,20,6,30,7,10,,,214,,9,303
August 11 2015,Aedes,,,Female,,,,,,,,,,,,0
August 11 2015,Aedes,,Black legs,Female,1,,,,,,,,1,,,2
August 11 2015,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,,Banded legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,dorsalis,Banded legs,Female,,1,,1,,,,,,,,2
August 11 2015,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,flavescens,Banded legs,Female,,,1,,,,,,,,,1
August 11 2015,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
August 11 2015,Aedes,vexans,Banded legs,Female,9,266,73,95,15,26,,,289,,12,785
August 11 2015,Culex,,,Female,,,,,,,,,,,,0
August 11 2015,Culex,tarsalis,,Female,,,,,,,,,2,,,2
August 11 2015,Culex,territans,,Female,1,,,,1,,,,4,,,6
August 11 2015,Culiseta,,,Female,,,,,,,,,,,,0
August 11 2015,Culiseta,alaskensis,,Female,1,,,,,,,,,,,1
August 11 2015,Culiseta,impatiens,,Female,,,,,,,,,,,,0
August 11 2015,Culiseta,incidens,,Female,,,,,,,,,,,,0
August 11 2015,Culiseta,inornata,,Female,,6,12,1,1,,,,15,,,35
August 11 2015,Culiseta,minnesotae,,Female,,,1,,,,,,,,,1
August 11 2015,Culiseta,morsitans,,Female,,,,,,,,,,,,0
August 11 2015,Mansonia,perturbans,,Female,,,,,,,,,,,,0
August 11 2015,Anopheles,earlei,,Female,5,2,1,3,,,,,1,,,12
August 11 2015,,,Unknown,Female,,,,,,,,,,,,0
August 11 2015,,,,Male,6,27,16,34,13,16,,,291,,14,417
August 18 2015,Aedes,,,Female,,,,,,,,,,,,0
August 18 2015,Aedes,,Black legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,,Banded legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,dorsalis,Banded legs,Female,,1,,,1,,,,,,,2
August 18 2015,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,flavescens,Banded legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
August 18 2015,Aedes,vexans,Banded legs,Female,12,316,23,26,13,6,,,72,,10,478
August 18 2015,Culex,,,Female,,,,,,,,,,,,0
August 18 2015,Culex,tarsalis,,Female,,,,,,,,,1,,,1
August 18 2015,Culex,territans,,Female,3,,,,,2,,,4,,,9
August 18 2015,Culiseta,,,Female,,,,,,,,,,,,0
August 18 2015,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
August 18 2015,Culiseta,impatiens,,Female,,,,,,,,,,,,0
August 18 2015,Culiseta,incidens,,Female,,,,,,,,,,,,0
August 18 2015,Culiseta,inornata,,Female,,12,6,2,4,,,,17,,1,42
August 18 2015,Culiseta,minnesotae,,Female,,,,,,,,,3,,,3
August 18 2015,Culiseta,morsitans,,Female,,,,,,2,,,,,,2
August 18 2015,Mansonia,perturbans,,Female,,,,,,,,,,,,0
August 18 2015,Anopheles,earlei,,Female,,1,,1,,,,,,,,2
August 18 2015,,,Unknown,Female,,,,,,,,,,,,0
August 18 2015,,,,Male,12,27,16,23,17,6,,,203,,11,315
September 01 2015,Aedes,,,Female,,,,,,,,,,,,0
September 01 2015,Aedes,,Black legs,Female,,1,,,,,,,,,,1
September 01 2015,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,,Banded legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,dorsalis,Banded legs,Female,,,,,,,,,1,,,1
September 01 2015,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,flavescens,Banded legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
September 01 2015,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
